a,b,af,bf,as,bs,afs,bfs,pressure,alpha_endo,alpha_epi,Vol,Apex_Twist,C11,L11,R11
7.5513671875,7.4736328125,5.6080078125,8.2509765625,3.0427734375,1.0216796875,4.2865234375,4.2087890625,11.4140625,-13.7109375,17.9296875,82.4760650554427,0.0432559016824216,-0.0789901927403713,-0.0417793440177052,0.145615637712155
1.3326171875,3.7423828125,6.8517578125,4.5197265625,1.7990234375,4.7529296875,8.0177734375,2.9650390625,27.6640625,-24.9609375,74.1796875,125.855175591266,-10.412901548597,-0.17262553559583,-0.171181684475291,0.637193752818753
6.3076171875,8.7173828125,1.8767578125,9.4947265625,6.7740234375,9.7279296875,3.0427734375,7.9400390625,14.6640625,-69.9609375,29.1796875,92.3689489423523,1.87695058893003,-0.12888125405336,-0.0302538399246105,0.212537655884408
3.8201171875,6.2298828125,9.3392578125,7.0072265625,4.2865234375,7.2404296875,5.5302734375,5.4525390625,8.1640625,-2.4609375,6.6796875,82.7332358478508,-0.552837797586949,-0.0643235146452679,-0.0741574763608715,0.171088350102871
8.7951171875,1.2548828125,4.3642578125,2.0322265625,9.2615234375,2.2654296875,0.5552734375,0.4775390625,21.1640625,-47.4609375,51.6796875,105.792404296894,1.29630653403579,-0.163828062869795,-0.0693122055881819,0.355547359356015
0.7107421875,0.6330078125,9.9611328125,7.6291015625,7.3958984375,2.8873046875,8.6396484375,7.3181640625,26.0390625,-30.5859375,34.8046875,141.158580611525,15.853245989061,-0.142717048903827,-0.290513511299594,1.09959749783569
5.6857421875,5.6080078125,4.9861328125,2.6541015625,2.4208984375,7.8623046875,3.6646484375,2.3431640625,13.0390625,-75.5859375,79.8046875,92.8364795991787,0.485447291202566,-0.130774495795385,-0.0331074073163457,0.221289112649742
3.1982421875,8.0955078125,7.4736328125,0.1666015625,9.8833984375,5.3748046875,6.1521484375,4.8306640625,6.5390625,-8.0859375,57.3046875,82.8504185994125,-7.84939405978746,-0.0775670181003919,-0.0499099736089701,0.156697340740172
8.1732421875,3.1205078125,2.4986328125,5.1416015625,4.9083984375,0.3998046875,1.1771484375,9.8056640625,19.5390625,-53.0859375,12.3046875,102.291586030143,5.24328556548803,-0.158709508859726,-0.0508422513002324,0.305840207209008
1.9544921875,6.8517578125,1.2548828125,1.4103515625,1.1771484375,4.1310546875,7.3958984375,8.5619140625,9.7890625,-86.8359375,68.5546875,107.989569053544,0.634479652021824,-0.175685494564613,-0.0489828965820781,0.347145293639807
6.9294921875,1.8767578125,6.2298828125,6.3853515625,6.1521484375,9.1060546875,2.4208984375,3.5869140625,22.7890625,-41.8359375,23.5546875,106.520894572904,9.8144189825419,-0.152974892470272,-0.102676118970681,0.38863613458863
4.4419921875,4.3642578125,3.7423828125,8.8728515625,3.6646484375,6.6185546875,9.8833984375,1.0994140625,29.2890625,-64.3359375,1.0546875,121.664534144853,13.903231644068,-0.199776022965268,-0.0878069367978826,0.48067928933648
9.4169921875,9.3392578125,8.7173828125,3.8978515625,8.6396484375,1.6435546875,4.9083984375,6.0744140625,16.2890625,-19.3359375,46.0546875,83.4459286178149,-2.60200021710708,-0.0851046306903181,-0.0389214209471137,0.151868856776011
0.3998046875,4.6751953125,1.5658203125,6.6962890625,9.5724609375,0.7107421875,3.3537109375,3.8978515625,5.7265625,-22.1484375,3.8671875,121.541528433129,22.3043662073795,-0.165005609174411,-0.16510171292106,0.559448166044954
5.3748046875,9.6501953125,6.5408203125,1.7212890625,4.5974609375,5.6857421875,8.3287109375,8.8728515625,18.7265625,-67.1484375,48.8671875,94.3201467724537,1.95488427964172,-0.131474155936151,-0.0429492693871191,0.237106936543366
2.8873046875,7.1626953125,4.0533203125,4.2087890625,7.0849609375,8.1732421875,0.8662109375,6.3853515625,25.2265625,-44.6484375,71.3671875,111.658253379761,0.58553273955179,-0.172624846597262,-0.0836593782457755,0.407875833907069
7.8623046875,2.1876953125,9.0283203125,9.1837890625,2.1099609375,3.1982421875,5.8412109375,1.4103515625,12.2265625,-89.6484375,26.3671875,87.0928415628761,4.74154317364313,-0.107452137607721,-0.0331944989359769,0.176993239276639
1.6435546875,8.4064453125,7.7845703125,2.9650390625,3.3537109375,1.9544921875,2.1099609375,0.1666015625,28.4765625,-55.8984375,60.1171875,114.923793871961,3.04116310757822,-0.174875457907577,-0.100407150227089,0.45036771530987
6.6185546875,3.4314453125,2.8095703125,7.9400390625,8.3287109375,6.9294921875,7.0849609375,5.1416015625,15.4765625,-10.8984375,15.1171875,95.1611595988066,0.423851976331344,-0.125082662421345,-0.067386847413067,0.264844313177798
4.1310546875,0.9439453125,5.2970703125,5.4525390625,0.8662109375,9.4169921875,4.5974609375,7.6291015625,8.9765625,-78.3984375,37.6171875,94.6152795232777,5.21918050130986,-0.131349603559219,-0.0558944584690777,0.255904880089845
9.1060546875,5.9189453125,0.3220703125,0.4775390625,5.8412109375,4.4419921875,9.5724609375,2.6541015625,21.9765625,-33.3984375,82.6171875,98.767781596671,-0.264356383184561,-0.152618149763074,-0.0314666151082298,0.262280342314135
1.0216796875,5.2970703125,5.9189453125,9.8056640625,7.7068359375,0.0888671875,1.4880859375,9.4947265625,23.6015625,-50.2734375,9.4921875,130.471906454543,29.7745143927871,-0.193073951024921,-0.156263193288757,0.615253526059768
5.9966796875,0.3220703125,0.9439453125,4.8306640625,2.7318359375,5.0638671875,6.4630859375,4.5197265625,10.6015625,-5.2734375,54.4921875,102.063520752136,-3.41257940792135,-0.156310804067585,-0.0549985372107744,0.313378645953511
3.5091796875,2.8095703125,8.4064453125,2.3431640625,5.2193359375,7.5513671875,3.9755859375,2.0322265625,4.1015625,-72.7734375,76.9921875,76.8627769136237,0.227593701346102,-0.0621150169616471,-0.0160230645865831,0.0886849447880934
8.4841796875,7.7845703125,3.4314453125,7.3181640625,0.2443359375,2.5763671875,8.9505859375,7.0072265625,17.1015625,-27.7734375,31.9921875,88.8902811745194,0.405499795260156,-0.110592403391878,-0.0392970318775633,0.192979583482898
2.2654296875,1.5658203125,4.6751953125,1.0994140625,3.9755859375,1.3326171875,2.7318359375,5.7634765625,7.3515625,-16.5234375,65.7421875,98.5472674423845,-12.072360106434,-0.126841679623,-0.0942130739532915,0.32257885766629
7.2404296875,6.5408203125,9.6501953125,6.0744140625,8.9505859375,6.3076171875,7.7068359375,0.7884765625,20.3515625,-61.5234375,20.7421875,93.1314878169691,7.64117988151937,-0.12335093227724,-0.0534944549070559,0.234651741262859
4.7529296875,9.0283203125,2.1876953125,8.5619140625,1.4880859375,8.7951171875,0.2443359375,3.2759765625,26.8515625,-39.0234375,43.2421875,103.177254143483,2.00430072980114,-0.155258363248568,-0.0607067131851696,0.317991606063248
9.7279296875,4.0533203125,7.1626953125,3.5869140625,6.4630859375,3.8201171875,5.2193359375,8.2509765625,13.8515625,-84.0234375,88.2421875,85.9723372212764,0.281635092600962,-0.106863967739015,-0.0202881260446438,0.160315940521508
0.2443359375,2.0322265625,7.3181640625,2.4986328125,2.5763671875,7.0849609375,0.7107421875,8.0955078125,17.5078125,-17.9296875,22.1484375,174.383008243307,15.5390655461698,-0.183575798161585,-0.310355805964932,1.3266486883272
5.2193359375,7.0072265625,2.3431640625,7.4736328125,7.5513671875,2.1099609375,5.6857421875,3.1205078125,4.5078125,-62.9296875,67.1484375,78.4306826827377,0.12581278450698,-0.0713875893034449,-0.0121564858460367,0.0963914954319054
2.7318359375,9.4947265625,9.8056640625,9.9611328125,0.0888671875,4.5974609375,3.1982421875,0.6330078125,11.0078125,-40.4296875,89.6484375,86.8000414112345,-2.43726365158783,-0.0953382756204869,-0.0524044146101884,0.187137534149518
7.7068359375,4.5197265625,4.8306640625,4.9861328125,5.0638671875,9.5724609375,8.1732421875,5.6080078125,24.0078125,-85.4296875,44.6484375,103.188973023894,2.54362422372593,-0.1608702264979,-0.0512920611873772,0.313956442260239
1.4880859375,5.7634765625,3.5869140625,8.7173828125,8.7951171875,5.8412109375,4.4419921875,6.8517578125,14.2578125,-51.6796875,55.8984375,109.903220787718,4.69314122646143,-0.157158940551076,-0.10954782982317,0.420776432951086
6.4630859375,0.7884765625,8.5619140625,3.7423828125,3.8201171875,0.8662109375,9.4169921875,1.8767578125,27.2578125,-6.6796875,10.8984375,118.216566287286,1.09091784810575,-0.15377552459977,-0.176162586654228,0.593004303161157
3.9755859375,3.2759765625,1.0994140625,1.2548828125,6.3076171875,3.3537109375,1.9544921875,4.3642578125,20.7578125,-74.1796875,33.3984375,129.057375619548,2.57649464835943,-0.219612739791855,-0.0791017595884396,0.543746818527978
8.9505859375,8.2509765625,6.0744140625,6.2298828125,1.3326171875,8.3287109375,6.9294921875,9.3392578125,7.7578125,-29.1796875,78.3984375,76.9607154565953,-1.31214230040833,-0.0612084226877458,-0.0152485268372614,0.0868049561945859
0.8662109375,7.6291015625,0.4775390625,4.3642578125,4.4419921875,6.4630859375,3.8201171875,3.7423828125,12.6328125,-46.0546875,16.5234375,122.766738830941,4.5989620700474,-0.20226467913714,-0.0816807448820279,0.485521471736693
5.8412109375,2.6541015625,5.4525390625,9.3392578125,9.4169921875,1.4880859375,8.7951171875,8.7173828125,25.6328125,-1.0546875,61.5234375,107.573507947771,-14.4968394214063,-0.147681911903635,-0.113055805966845,0.410910113607704
3.3537109375,0.1666015625,2.9650390625,6.8517578125,1.9544921875,3.9755859375,1.3326171875,6.2298828125,19.1328125,-68.5546875,84.0234375,132.697366443067,6.40499424409383,-0.20889495987073,-0.140602497999212,0.663339404499765
8.3287109375,5.1416015625,7.9400390625,1.8767578125,6.9294921875,8.9505859375,6.3076171875,1.2548828125,6.1328125,-23.5546875,39.0234375,74.5538388269891,-0.831910020553705,-0.0444384949525678,-0.0206005814032839,0.0716468614079192
2.1099609375,3.8978515625,9.1837890625,5.6080078125,8.1732421875,5.2193359375,0.0888671875,2.4986328125,22.3828125,-12.3046875,50.2734375,113.69747274306,-15.527710662639,-0.139109523997618,-0.164434207379341,0.500601896783766
7.0849609375,8.8728515625,4.2087890625,0.6330078125,3.1982421875,0.2443359375,5.0638671875,7.4736328125,9.3828125,-57.3046875,5.2734375,83.1783732725429,4.00935597442628,-0.0923397062960256,-0.0207154839830165,0.136011366257065
4.5974609375,6.3853515625,6.6962890625,3.1205078125,5.6857421875,2.7318359375,2.5763671875,9.9611328125,15.8828125,-34.8046875,27.7734375,94.7495623859571,4.03416089353094,-0.119412470254159,-0.0752860728904454,0.266077746217673
9.5724609375,1.4103515625,1.7212890625,8.0955078125,0.7107421875,7.7068359375,7.5513671875,4.9861328125,28.8828125,-79.8046875,72.7734375,120.590517463578,2.35714314036836,-0.200978130334515,-0.082089636749039,0.487016692687623
0.5552734375,7.3181640625,8.2509765625,0.3220703125,2.2654296875,9.8833984375,9.1060546875,5.2970703125,19.9453125,-82.6171875,24.9609375,130.008601691242,17.6359832755133,-0.207038545202902,-0.117344714297856,0.575500807924734
5.5302734375,2.3431640625,3.2759765625,5.2970703125,7.2404296875,4.9083984375,4.1310546875,0.3220703125,6.9453125,-37.6171875,69.9609375,83.3687306887506,-1.03334675919435,-0.0908501895510805,-0.0270254434388258,0.143894768582478
3.0427734375,4.8306640625,5.7634765625,7.7845703125,4.7529296875,2.4208984375,6.6185546875,2.8095703125,13.4453125,-60.1171875,47.4609375,99.4891578172382,4.58871067230097,-0.137095373002692,-0.079522897187232,0.310579352485012
8.0177734375,9.8056640625,0.7884765625,2.8095703125,9.7279296875,7.3958984375,1.6435546875,7.7845703125,26.4453125,-15.1171875,2.4609375,97.0600803836979,0.580438677586075,-0.144800987510362,-0.0341274119952263,0.250470685772969
1.7990234375,1.0994140625,2.0322265625,9.0283203125,5.9966796875,8.6396484375,5.3748046875,9.0283203125,16.6953125,-26.3671875,81.2109375,124.315591963078,-3.47092255069026,-0.171476048240865,-0.167851229506754,0.605910444970873
6.7740234375,6.0744140625,7.0072265625,4.0533203125,1.0216796875,3.6646484375,0.3998046875,4.0533203125,29.6953125,-71.3671875,36.2109375,104.59259473179,4.94622051821298,-0.1604905685595,-0.0626743111915287,0.332370778028896
4.2865234375,8.5619140625,4.5197265625,1.5658203125,8.4841796875,1.1771484375,7.8623046875,1.5658203125,23.1953125,-3.8671875,13.7109375,101.42889797002,-1.92648590262647,-0.142598509224719,-0.0773276779237803,0.322191805763744
9.2615234375,3.5869140625,9.4947265625,6.5408203125,3.5091796875,6.1521484375,2.8873046875,6.5408203125,10.1953125,-48.8671875,58.7109375,78.9323003478968,0.0202371849372004,-0.0693835381212478,-0.0238263459926666,0.108186721241393
1.1771484375,2.9650390625,3.8978515625,3.4314453125,0.3998046875,9.2615234375,5.9966796875,0.9439453125,11.8203125,-31.9921875,30.5859375,122.773658905386,8.83788283376838,-0.165307309562877,-0.174132315860695,0.620175772351806
6.1521484375,7.9400390625,8.8728515625,8.4064453125,5.3748046875,4.2865234375,1.0216796875,5.9189453125,24.8203125,-76.9921875,75.5859375,96.8968441899699,1.53765538882994,-0.139359722599512,-0.0488339367449149,0.263015757837925
3.6646484375,5.4525390625,1.4103515625,5.9189453125,2.8873046875,1.7990234375,8.4841796875,8.4064453125,18.3203125,-9.4921875,53.0859375,108.908352535484,-3.87935811876738,-0.166591447420522,-0.0795919605736796,0.385259153701965
8.6396484375,0.4775390625,6.3853515625,0.9439453125,7.8623046875,6.7740234375,3.5091796875,3.4314453125,5.3203125,-54.4921875,8.0859375,74.9935543980953,2.83725070353701,-0.0516134185887829,-0.0121794602975565,0.0697636981390474
2.4208984375,9.1837890625,5.1416015625,7.1626953125,6.6185546875,8.0177734375,9.7279296875,4.6751953125,21.5703125,-88.2421875,86.8359375,106.835010154921,1.67498718753665,-0.166779636973456,-0.0620453636847235,0.348711703876656
7.3958984375,4.2087890625,0.1666015625,2.1876953125,1.6435546875,3.0427734375,4.7529296875,9.6501953125,8.5703125,-43.2421875,41.8359375,86.6201931279692,0.0160545819883141,-0.110445131050116,-0.0162010649618964,0.160303981986473
4.9083984375,1.7212890625,7.6291015625,4.6751953125,9.1060546875,0.5552734375,7.2404296875,7.1626953125,15.0703125,-65.7421875,19.3359375,103.931582873095,13.2598140495176,-0.153005026683917,-0.0870259010510633,0.352550621117681
9.8833984375,6.6962890625,2.6541015625,9.6501953125,4.1310546875,5.5302734375,2.2654296875,2.1876953125,28.0703125,-20.7421875,64.3359375,96.3159870050504,-1.37323150583842,-0.136666684945952,-0.0476756388460122,0.256143713396276
0.1666015625,3.3537109375,7.8623046875,9.4169921875,4.6751953125,4.2087890625,4.6751953125,4.9083984375,22.9921875,-38.3203125,50.9765625,123.644025714176,6.2923656649944,-0.146034153880276,-0.220806913418765,0.679816504193824
5.1416015625,8.3287109375,2.8873046875,4.4419921875,9.6501953125,9.1837890625,9.6501953125,9.8833984375,9.9921875,-83.3203125,5.9765625,89.7988674128407,3.72129083304326,-0.120787214869108,-0.0246823879563213,0.188469764944588
2.6541015625,5.8412109375,5.3748046875,1.9544921875,2.1876953125,6.6962890625,2.1876953125,7.3958984375,16.4921875,-15.8203125,28.4765625,105.302454039558,-2.67078990983545,-0.140717756466738,-0.110802836443523,0.386478652467438
7.6291015625,0.8662109375,0.3998046875,6.9294921875,7.1626953125,1.7212890625,7.1626953125,2.4208984375,29.4921875,-60.8203125,73.4765625,148.719366313397,5.0701931829684,-0.241416659061652,-0.135263641584049,0.789142221726185
1.4103515625,9.5724609375,1.6435546875,0.7107421875,8.4064453125,2.9650390625,0.9439453125,1.1771484375,13.2421875,-72.0703125,17.2265625,110.39174152207,5.18989762282601,-0.178697798421464,-0.058046643425811,0.368734882378736
6.3853515625,4.5974609375,6.6185546875,5.6857421875,3.4314453125,7.9400390625,5.9189453125,6.1521484375,26.2421875,-27.0703125,62.2265625,101.594604032256,-3.09526349019616,-0.141075777013679,-0.0837250626890272,0.330272657924323
3.8978515625,2.1099609375,4.1310546875,8.1732421875,5.9189453125,5.4525390625,3.4314453125,8.6396484375,19.7421875,-49.5703125,84.7265625,111.449430147163,2.37219169172529,-0.16683683855773,-0.102828664672969,0.430313678794997
8.8728515625,7.0849609375,9.1060546875,3.1982421875,0.9439453125,0.4775390625,8.4064453125,3.6646484375,6.7421875,-4.5703125,39.7265625,74.7283393877099,-2.69868078067598,-0.045055820338636,-0.0210102573707562,0.0732466035832173
0.7884765625,6.4630859375,4.7529296875,6.3076171875,2.8095703125,4.8306640625,0.3220703125,9.2615234375,14.8671875,-77.6953125,45.3515625,119.966857942584,9.80448152308612,-0.183369700869755,-0.114954796436102,0.504090219882495
5.7634765625,1.4880859375,9.7279296875,1.3326171875,7.7845703125,9.8056640625,5.2970703125,4.2865234375,27.8671875,-32.6953125,0.3515625,126.670973068467,25.3215479241324,-0.191351958031638,-0.150288087058545,0.588788365215738
3.2759765625,3.9755859375,2.2654296875,3.8201171875,0.3220703125,7.3181640625,2.8095703125,1.7990234375,21.3671875,-55.1953125,22.8515625,123.921804002189,8.4342230169074,-0.201018408262871,-0.0975374340507052,0.516706497452555
8.2509765625,8.9505859375,7.2404296875,8.7951171875,5.2970703125,2.3431640625,7.7845703125,6.7740234375,8.3671875,-10.1953125,67.8515625,77.7362185269184,-3.2517145184073,-0.062850325164664,-0.0208053102074036,0.0961553118581639
2.0322265625,0.2443359375,5.9966796875,2.5763671875,9.0283203125,3.5869140625,4.0533203125,5.5302734375,18.1171875,-43.9453125,11.6015625,204.808198397058,63.7519899670275,-0.256708173266414,-0.309698501087699,1.70439484891998
7.0072265625,5.2193359375,1.0216796875,7.5513671875,4.0533203125,8.5619140625,9.0283203125,0.5552734375,5.1171875,-88.9453125,56.6015625,78.5549204902155,0.13487224766213,-0.0736651800438055,-0.00807351228303,0.094614299507795
4.5197265625,7.7068359375,8.4841796875,5.0638671875,6.5408203125,6.0744140625,1.5658203125,3.0427734375,11.6171875,-21.4453125,79.1015625,86.6595018797802,-6.01159575290541,-0.0951485427142641,-0.0493995957153421,0.183281486202445
9.4947265625,2.7318359375,3.5091796875,0.0888671875,1.5658203125,1.0994140625,6.5408203125,8.0177734375,24.6171875,-66.4453125,34.1015625,107.029543570982,2.67663156981893,-0.172902793115512,-0.0532816885263816,0.346505632800776
0.4775390625,8.6396484375,6.3076171875,7.8623046875,0.6330078125,1.4103515625,5.6080078125,2.1099609375,20.5546875,-63.6328125,81.9140625,115.719088429446,4.28183512814268,-0.171856089537738,-0.114230934572008,0.472837842618704
